"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
210001052252,"Lucas Salomón Da Silva Fuhr","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",22800,717,2020
210001183569,"Fabiano Salomoni Fraga","Porto Alegre","RS","Vereador","PSC","Não Eleito","MASC.","BRANCA",23300,141,2020
210001258228,"Lisiane Cruz Da Silva","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","PRETA",23467.94,49,2020
210000683431,"Candido Ivan Ribeiro Acosta","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",23491,436,2020
210000728271,"Adelar Rogério De Lima Marques","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",23662.44,340,2020
210001055968,"CLÁUDIA VIEIRA DE ARAÚJO","Porto Alegre","RS","Vereador","PSD","Eleito","FEM.","BRANCA",23700,4071,2020
210001052257,"CLAUDIO RENATO COSTA FRANZEN","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",23713,1393,2020
210000845657,"ANY CARMEM DE AVILA MORAES","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","BRANCA",24076,880,2020
210000729127,"Yolanda Sirino Da Silva","Porto Alegre","RS","Vereador","DEM","Suplente","FEM.","PARDA",24387.7,261,2020
210001052272,"Neiva Conceicao Dias Chaves","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","BRANCA",24730.45,795,2020
210000683433,"Jean Felipe Almeida De Andrade","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",24905,749,2020
210000729060,"Nereu D Avila","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",24929.3,1527,2020
210000729348,"Marcio De Matos Barcelos","Porto Alegre","RS","Vereador","SOLIDARIEDADE","Suplente","MASC.","BRANCA",24957.49,452,2020
210000668031,"BARBARA PENNA DE MORAES SOUZA","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","BRANCA",24990.6,3814,2020
210000668060,"Tami Teixeira Aso","Porto Alegre","RS","Vereador","REPUBLICANOS","Suplente","FEM.","BRANCA",25296.38,831,2020
210000652171,"Jaqueline De Castro","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","PRETA",25746.31,511,2020
210000636264,"Ana Lucia Couto Coronel","Porto Alegre","RS","Vereador","NOVO","Suplente","FEM.","BRANCA",25819.43,1456,2020
210000766225,"Rodrigo Germano Ulzefer","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",25908.14,652,2020
210000766222,"NELSON BERON CARVALHO FILHO","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",25958.14,912,2020
210000683440,"Júlio Corrêa Ritta Filho","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",26132,1621,2020
210000683449,"Rodrigo Hehn","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",26135.48,113,2020
210000845660,"Mirgon Helmuth Kayser Junior","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",26197,451,2020
210000763462,"Antonio Luiz Braz","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","PARDA",26332.42,727,2020
210000683416,"Jose Antonio Da Silva Bitencourt","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","PRETA",26504.4,291,2020
210001052263,"TATIANE PIRES BERNARDES","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","BRANCA",26612.5,847,2020
210001250416,"Giovane Martins Vaz Dos Santos","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",26709.67,400,2020
210001250391,"MARCOS FELIPI HADDAD DE MENEZES GARCIA","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",26720.64,1446,2020
210000763467,"JOSE CARLOS SERPA PINGO VILAR","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",26885.12,1260,2020
210000841554,"Ben Hur Rodrigues Rava","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",26905,324,2020
210001254891,"VERA LÚCIA DA SILVA","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","PRETA",27558.14,181,2020
210001052261,"DANIEL SILVA DOS SANTOS","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",27564,769,2020
210000729120,"NELSON DA SILVA","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","PRETA",27644.05,84,2020
210001052277,"José Alfredo Pezzi Parode","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",28191.75,740,2020
210001052238,"GILSOMAR DA SILVA","Porto Alegre","RS","Vereador","PSDB","Eleito","MASC.","BRANCA",28500,3404,2020
210000766243,"Tânia Maria Ribeiro Machado","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","PRETA",29458.14,158,2020
210000981111,"Antônio Elisandro De Oliveira","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","BRANCA",29504.7,788,2020
210000845677,"Valmir Ferreira Martins","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","PRETA",29687.8,1198,2020
210000841563,"Wilton Pinto De Araújo","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","PRETA",29710,480,2020
210000729126,"Nelcir Reimundo Tessaro","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","BRANCA",30115.9,954,2020
210001052237,"Gladis Eliane Klein Silva De Souza","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","PARDA",30755.44,187,2020
210000981099,"José Claudio Alves Martins","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","BRANCA",31082.46,1795,2020
210000845647,"Ana Cristina Medeiros De Lima","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","PRETA",31547.2,2192,2020
210000845650,"Julio Cesar Riemenschneider De Quadros","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",31596.15,677,2020
210000766253,"Fernanda Lima Nunez Mendes Ribeiro","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",31763.05,534,2020
210001052269,"Paulo Ricardo Machado De Mello Junior","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PRETA",31925.08,102,2020
210001052276,"Airton Luiz Pereira De Pereira","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PARDA",31925.08,166,2020
210000652197,"Anderson Narciso Ferreira","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","BRANCA",31933.78,2011,2020
210000766214,"MARIA ODETE BENTO","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","PRETA",32288.14,353,2020
210000841575,"Lorenzo Bittencourt Nicoletti","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",32560,465,2020
210000683444,"Moreno Brasil Barrios","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",32629,523,2020
210001250393,"LUIS ERNESTO ZOTTIS","Porto Alegre","RS","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",32747.14,1195,2020
210000841572,"CLEITON SILVESTRE MUNHOZ DE FREITAS","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","PRETA",32860.4,2588,2020
210000728257,"Adriana Cauduro","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","BRANCA",33263.33,333,2020
210000763471,"MARILIA ALVES FIDELL","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",33704.05,1002,2020
210001055981,"BRUNO ORTIZ PORTO","Porto Alegre","RS","Vereador","PSD","Suplente","MASC.","BRANCA",33741.49,1364,2020
210001261632,"ANTONIO CARLOS DUTRA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PRETA",33925.08,146,2020
210000728261,"José Antonio Celia","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",34538.02,1411,2020
210000728279,"Vitor Hugo De Alcântara Filho","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",34633.46,1906,2020
210000766210,"PAULO MARQUES DOS REIS","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",35500,1380,2020
210000981093,"ENIO ROBERTO KAUFMANN","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","BRANCA",35555,3262,2020
210000845655,"Leonel Guterres Radde","Porto Alegre","RS","Vereador","PT","Eleito","MASC.","BRANCA",35762.8,5611,2020
210001052244,"HENRY CICILIANI COSTA VENTURA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",35900,1281,2020
210000652187,"TIAGO FERMINO DOS SANTOS","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","BRANCA",38434.47,426,2020
210000683438,"Maria Inês Rodrigues Dos Santos","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","PRETA",39018,83,2020
210000766235,"Dejalma Mateus Morandin","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",39158.14,1081,2020
210000763459,"Simone Dias Gularte","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","PRETA",39819.43,221,2020
210000981114,"RENATO DE OLIVEIRA","Porto Alegre","RS","Vereador","PSB","Suplente","MASC.","BRANCA",40550.6,310,2020
210000729044,"Volnei Da Silva Alves","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",42029.3,965,2020
210001052250,"MARCELO RODRIGO BERNARDI","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","BRANCA",42100,2769,2020
210000728270,"Suzana Izolina Carneiro Bastos","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","PRETA",42301.93,61,2020
210000729122,"Paulo Eduardo Nunes Meira","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","BRANCA",42503.9,783,2020
210000763442,"HAMILTON SOSSMEIER","Porto Alegre","RS","Vereador","PTB","Eleito","MASC.","BRANCA",42690.48,3299,2020
210000728281,"MATHEUS CRUZ AYRES","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",42874,3068,2020
210000981082,"Magliane Breves Bacedoni Brasil Locatelli","Porto Alegre","RS","Vereador","PSB","Suplente","FEM.","BRANCA",43597.26,522,2020
210000763444,"Filipe Rodenbusch Tisbierek","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",44547.12,2183,2020
210000766241,"Oto Eduardo Rosa Amorim","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",44765.24,1416,2020
210000763453,"PAULO CESAR DOS SANTOS BRUM","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",44918.53,2843,2020
210001183557,"George Andre Cunha Maia","Porto Alegre","RS","Vereador","PSC","Não Eleito","MASC.","BRANCA",45000,434,2020
210000841588,"Mauro Cesar Zacher","Porto Alegre","RS","Vereador","PDT","Eleito","MASC.","BRANCA",47178.29,5520,2020
210001052264,"CANAAN DA ROCHA FARIAS","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","PRETA",47287.94,517,2020
210000766233,"JOSÉ VENDRUSCOLLO","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",47858.14,1547,2020
210000845692,"ADELI SELL","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",48334,2344,2020
210000729117,"Jacob Leonardo Lunardi Baumgartner","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","PARDA",48663.4,1080,2020
210000683425,"ERICK DÊNIL MACHADO PIMENTEL","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",48952,2543,2020
210000729057,"Soraia Maria Rosso Saloum","Porto Alegre","RS","Vereador","PL","Suplente","FEM.","BRANCA",49929.3,1372,2020
210000763470,"Simone Beatriz Serafim Balsamo","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",49986.73,1280,2020
210000841545,"Luciano Barros Zini","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",50343.55,747,2020
210001254889,"LUCIANE BEIRÓ GONÇALVES","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","PARDA",50358.14,816,2020
210000763440,"GIOVANE LUIZ DE LIMA JUNIOR","Porto Alegre","RS","Vereador","PTB","Eleito","MASC.","BRANCA",50437.06,3440,2020
210001052267,"JONAS LIMA DA SILVA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PRETA",50500,613,2020
210000729043,"Celso Antônio Cirino","Porto Alegre","RS","Vereador","PL","Suplente","MASC.","BRANCA",51279.3,814,2020
210000652168,"João Herminio Marques De Carvalho E Silva","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","PRETA",52184.49,230,2020
210000763426,"Alexsander Da Cunha Barboza","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","PRETA",52388.16,793,2020
210000763449,"Dienara Dos Santos Menendez","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",52591.73,28,2020
210000962341,"MARIANA DOERNTE LESCANO","Porto Alegre","RS","Vereador","PRTB","Suplente","FEM.","BRANCA",53612.77,3303,2020
210000845669,"Bernardo Lucero De Carli","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",54598,1132,2020
210000766250,"IDENIR JOÃO CECCHIM","Porto Alegre","RS","Vereador","MDB","Eleito","MASC.","BRANCA",55658.14,3110,2020
210000652178,"Adriana Medeiros Collares","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","PARDA",55969.12,351,2020
210000763461,"LUCIANO BRASILIENSE MARCANTONIO","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",56950,2143,2020
210000668017,"JOSÉ AMARO AZEVEDO DE FREITAS","Porto Alegre","RS","Vereador","REPUBLICANOS","Eleito","MASC.","BRANCA",57135.9,5929,2020
210000845676,"Pedro Leonardo Da Luz Loss","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",57589.5,767,2020
210000636267,"Greg Baptista Schneider","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",57841.83,1262,2020
210000652173,"Aline De Oliveira Kerber","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","BRANCA",58485.1,1634,2020
210000766234,"Luciane Manfro","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",60607.14,426,2020
210000845649,"MARCELO SGARBOSSA","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",62240,3770,2020
210000845652,"Reginete Souza Bispo","Porto Alegre","RS","Vereador","PT","Suplente","FEM.","PRETA",64888,4008,2020
210000763458,"LUCIANA PETERS DOS ANJOS","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",67559.7,195,2020
210000728290,"Renan Camboim Pereira","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","PRETA",69613.93,430,2020
210000728296,"JORGE ANTÔNIO DORNELLES CARPES","Porto Alegre","RS","Vereador","PP","Eleito","MASC.","BRANCA",70062.44,3492,2020
210000668050,"Alvoni Medina Nunes","Porto Alegre","RS","Vereador","REPUBLICANOS","Eleito","MASC.","BRANCA",70903,5720,2020
210001052253,"RAMIRO STALLBAUM ROSARIO","Porto Alegre","RS","Vereador","PSDB","Eleito","MASC.","BRANCA",72741.44,4471,2020
210000845681,"Aldacir Jose Oliboni","Porto Alegre","RS","Vereador","PT","Eleito","MASC.","BRANCA",73526.2,4612,2020
210000841543,"João Bosco Granato Vaz","Porto Alegre","RS","Vereador","PDT","Suplente","MASC.","BRANCA",74455,3279,2020
210000683420,"Daiana Silva Dos Santos","Porto Alegre","RS","Vereador","PCdoB","Eleito","FEM.","PRETA",76022.5,3715,2020
210001052255,"LUCIANO MARQUES DA ROSA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PRETA",76425.79,643,2020
210000728263,"Marco Antônio Da Silva Martins","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","PARDA",76813.93,330,2020
210000766211,"THIAGO ROCHA MOYSES","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",76908.14,1224,2020
210000683419,"Vitória Da Silva Cabreira","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","BRANCA",77619,1651,2020
210000763469,"WAMBERT GOMES DI LORENZO","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",78420,2312,2020
210000981080,"Airto Joao Ferronato","Porto Alegre","RS","Vereador","PSB","Eleito","MASC.","BRANCA",79090.9,3684,2020
210000683437,"Jose Francisco Espirito Santo","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","PRETA",81782,774,2020
210000845685,"Paulo Adalberto Alves Ferreira","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",81877,1290,2020
210001264645,"Ana Lucia Santos Da Motta","Porto Alegre","RS","Vereador","PP","Suplente","FEM.","BRANCA",82180.33,239,2020
210000763428,"Claudia Fernanda Lautert Froes","Porto Alegre","RS","Vereador","PTB","Suplente","FEM.","BRANCA",83391.73,121,2020
210000763447,"RAFAEL BERNARDO DE OLIVEIRA","Porto Alegre","RS","Vereador","PTB","Suplente","MASC.","BRANCA",86860.94,2576,2020
210001250395,"JESSE SANGALLI DE MELLO","Porto Alegre","RS","Vereador","CIDADANIA","Eleito","MASC.","BRANCA",88636.73,3814,2020
210000683447,"Ramiro Santana Moreno Lopez","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","PARDA",89252,540,2020
210000841589,"MARCIO FERREIRA BINS ELY","Porto Alegre","RS","Vereador","PDT","Eleito","MASC.","BRANCA",90578,4002,2020
210000961007,"Simone Almeida Da Costa Paganini","Porto Alegre","RS","Vereador","PSL","Suplente","FEM.","BRANCA",91296.68,1907,2020
210000636272,"Sâmila Pereira Monteiro","Porto Alegre","RS","Vereador","NOVO","Suplente","FEM.","PRETA",93168.78,2251,2020
210000729121,"Nadia Rodrigues Silveira Gerhard","Porto Alegre","RS","Vereador","DEM","Eleito","FEM.","BRANCA",95238.9,11172,2020
210000652193,"ALEXSANDER FRAGA DA SILVA","Porto Alegre","RS","Vereador","PSOL","Suplente","MASC.","BRANCA",96070.02,3530,2020
210000845648,"JONAS TARCISIO REIS","Porto Alegre","RS","Vereador","PT","Eleito","MASC.","AMARELA",96091.71,5133,2020
210000845671,"Laura Soares Sito Silveira","Porto Alegre","RS","Vereador","PT","Eleito","FEM.","PRETA",98458.92,5390,2020
210000845672,"EVERTON DE MORAIS GIMENIS","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",99877,2272,2020
210000766227,"Camila Xavier Mesquita Nunes","Porto Alegre","RS","Vereador","MDB","Suplente","FEM.","BRANCA",100218.86,2114,2020
210000766255,"PABLO SEBASTIAN ANDRADE DE MELO","Porto Alegre","RS","Vereador","MDB","Suplente","MASC.","BRANCA",103458.29,2413,2020
210001052280,"MOISÉS DA SILVA BARBOZA","Porto Alegre","RS","Vereador","PSDB","Eleito","MASC.","BRANCA",104434,4703,2020
210000636265,"Bernardo Henrique Gazzoni Degrazia Howes","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",105864.95,1424,2020
210000962326,"Mario Yukio Ikeda","Porto Alegre","RS","Vereador","PRTB","Suplente","MASC.","BRANCA",114835,4160,2020
210000636273,"Tiago José Albrecht","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",115395.24,3145,2020
210000652190,"Matheus Pereira Gomes","Porto Alegre","RS","Vereador","PSOL","Eleito","MASC.","PRETA",117409.27,9869,2020
210001264642,"Laís Magbel Camisolão Borba","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","PRETA",119036.92,1996,2020
210001052236,"RICARDO SANTOS DA SILVA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PRETA",120947.58,2224,2020
210000766219,"MARIA DE LOURDES DOS SANTOS SPRENGER","Porto Alegre","RS","Vereador","MDB","Eleito","FEM.","BRANCA",122008.14,2522,2020
210001052235,"LUIZ FABIANO DE SOUZA","Porto Alegre","RS","Vereador","PSDB","Suplente","MASC.","PARDA",122372,1729,2020
210000845682,"Carlos Roberto Comassetto","Porto Alegre","RS","Vereador","PT","Suplente","MASC.","BRANCA",123776.52,3419,2020
210000652185,"FRANCIÉLE RODRIGUES DA SILVA","Porto Alegre","RS","Vereador","PSOL","Suplente","FEM.","PRETA",126958.61,2194,2020
210000683436,"GIOVANI CULAU OLIVEIRA","Porto Alegre","RS","Vereador","PCdoB","Suplente","MASC.","BRANCA",127288,3691,2020
210000728258,"André Luiz De Mello Machado","Porto Alegre","RS","Vereador","PP","Suplente","MASC.","BRANCA",131433.44,3218,2020
210000962332,"FERNANDA DA CUNHA BARTH","Porto Alegre","RS","Vereador","PRTB","Eleito","FEM.","BRANCA",135304.01,4909,2020
210000981679,"Pedro Mendes Da Silva Filho","Porto Alegre","RS","Vereador","PATRIOTA","Não Eleito","MASC.","PRETA",135506.16,329,2020
210000981670,"Paula Silva Dos Santos","Porto Alegre","RS","Vereador","PATRIOTA","Não Eleito","FEM.","BRANCA",137120,381,2020
210000729124,"Reginaldo Da Luz Pujol","Porto Alegre","RS","Vereador","DEM","Suplente","MASC.","BRANCA",137190.4,3190,2020
210000636271,"Juan Cesar Buhler Savedra","Porto Alegre","RS","Vereador","NOVO","Suplente","MASC.","BRANCA",137668.12,2907,2020
210001183574,"Carmen Zoleike Flores Inacio","Porto Alegre","RS","Vereador","PSC","Não Eleito","FEM.","BRANCA",147621.43,955,2020
210000683441,"LUCIANE PEREIRA DA SILVA","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","PRETA",150398.33,3028,2020
210000961025,"JOSÉ CLÁUDIO FREITAS CONCEIÇÃO","Porto Alegre","RS","Vereador","PSL","Eleito","MASC.","PRETA",150500,4331,2020
210000728287,"MÔNICA LEAL MARKUSONS","Porto Alegre","RS","Vereador","PP","Eleito","FEM.","BRANCA",155230.33,4140,2020
210000683415,"DILCE ABGAIL RODRIGUES PEREIRA","Porto Alegre","RS","Vereador","PCdoB","Suplente","FEM.","BRANCA",157595.3,3399,2020
210001052248,"Helen Dos Santos Machado Calleya","Porto Alegre","RS","Vereador","PSDB","Suplente","FEM.","PARDA",166089.41,2366,2020
